"ReleaseVersion","InfRelativePath","DeviceDescription","HardwareId","IdentifierKind","IdentifierType","CompatibleIds","InstallSection","ServerProfile","AsPublishedStatus","ServerProjectionStatus","DeviceSelection","StaticAssessment","KmdfRequired","KmdfAssessment","UmdfRequired","UmdfAssessment"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD PCI","PCI\VEN_1022&DEV_1137","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD PCI","PCI\VEN_1022&DEV_1151","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2016","NotApplicableByBuild","NoProjectionCandidate","No(Build)","NotApplicable",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD PCI","PCI\VEN_1022&DEV_1151","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2019","NotApplicableByBuild","NoProjectionCandidate","No(Build)","NotApplicable",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD PCI","PCI\VEN_1022&DEV_1151","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2022","NotApplicableByBuild","NoProjectionCandidate","No(Build)","NotApplicable",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD PCI","PCI\VEN_1022&DEV_1151","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD PCI","PCI\VEN_1022&DEV_1176","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2016","NotApplicableByBuild","NoProjectionCandidate","No(Build)","NotApplicable",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD PCI","PCI\VEN_1022&DEV_1176","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2019","NotApplicableByBuild","NoProjectionCandidate","No(Build)","NotApplicable",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD PCI","PCI\VEN_1022&DEV_1176","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2022","NotApplicableByBuild","NoProjectionCandidate","No(Build)","NotApplicable",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD PCI","PCI\VEN_1022&DEV_1176","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD PCI","PCI\VEN_1022&DEV_11B0","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2016","NotApplicableByBuild","NoProjectionCandidate","No(Build)","NotApplicable",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD PCI","PCI\VEN_1022&DEV_11B0","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2019","NotApplicableByBuild","NoProjectionCandidate","No(Build)","NotApplicable",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD PCI","PCI\VEN_1022&DEV_11B0","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2022","NotApplicableByBuild","NoProjectionCandidate","No(Build)","NotApplicable",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD PCI","PCI\VEN_1022&DEV_11B0","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD PCI","PCI\VEN_1022&DEV_14AC","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2016","NotApplicableByBuild","NoProjectionCandidate","No(Build)","NotApplicable",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD PCI","PCI\VEN_1022&DEV_14AC","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2019","NotApplicableByBuild","NoProjectionCandidate","No(Build)","NotApplicable",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD PCI","PCI\VEN_1022&DEV_14AC","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2022","NotApplicableByBuild","NoProjectionCandidate","No(Build)","NotApplicable",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD PCI","PCI\VEN_1022&DEV_14AC","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD PCI","PCI\VEN_1022&DEV_14DC","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2016","NotApplicableByBuild","NoProjectionCandidate","No(Build)","NotApplicable",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD PCI","PCI\VEN_1022&DEV_14DC","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2019","NotApplicableByBuild","NoProjectionCandidate","No(Build)","NotApplicable",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD PCI","PCI\VEN_1022&DEV_14DC","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2022","NotApplicableByBuild","NoProjectionCandidate","No(Build)","NotApplicable",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD PCI","PCI\VEN_1022&DEV_14DC","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD PCI","PCI\VEN_1022&DEV_14DE","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2016","NotApplicableByBuild","NoProjectionCandidate","No(Build)","NotApplicable",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD PCI","PCI\VEN_1022&DEV_14DE","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2019","NotApplicableByBuild","NoProjectionCandidate","No(Build)","NotApplicable",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD PCI","PCI\VEN_1022&DEV_14DE","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2022","NotApplicableByBuild","NoProjectionCandidate","No(Build)","NotApplicable",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD PCI","PCI\VEN_1022&DEV_14DE","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD PCI","PCI\VEN_1022&DEV_14EC","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2016","NotApplicableByBuild","NoProjectionCandidate","No(Build)","NotApplicable",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD PCI","PCI\VEN_1022&DEV_14EC","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2019","NotApplicableByBuild","NoProjectionCandidate","No(Build)","NotApplicable",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD PCI","PCI\VEN_1022&DEV_14EC","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2022","NotApplicableByBuild","NoProjectionCandidate","No(Build)","NotApplicable",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD PCI","PCI\VEN_1022&DEV_14EC","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD PCI","PCI\VEN_1022&DEV_150D","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2016","NotApplicableByBuild","NoProjectionCandidate","No(Build)","NotApplicable",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD PCI","PCI\VEN_1022&DEV_150D","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2019","NotApplicableByBuild","NoProjectionCandidate","No(Build)","NotApplicable",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD PCI","PCI\VEN_1022&DEV_150D","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2022","NotApplicableByBuild","NoProjectionCandidate","No(Build)","NotApplicable",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD PCI","PCI\VEN_1022&DEV_150D","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD PCI","PCI\VEN_1022&DEV_1556","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2016","NotApplicableByBuild","NoProjectionCandidate","No(Build)","NotApplicable",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD PCI","PCI\VEN_1022&DEV_1556","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2019","NotApplicableByBuild","NoProjectionCandidate","No(Build)","NotApplicable",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD PCI","PCI\VEN_1022&DEV_1556","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2022","NotApplicableByBuild","NoProjectionCandidate","No(Build)","NotApplicable",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD PCI","PCI\VEN_1022&DEV_1556","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD PSP","PCI\VEN_1022&DEV_1B16","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2016","NotApplicableByBuild","NoProjectionCandidate","No(Build)","NotApplicable",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD PSP","PCI\VEN_1022&DEV_1B16","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2019","NotApplicableByBuild","NoProjectionCandidate","No(Build)","NotApplicable",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD PSP","PCI\VEN_1022&DEV_1B16","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2022","NotApplicableByBuild","NoProjectionCandidate","No(Build)","NotApplicable",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD PSP","PCI\VEN_1022&DEV_1B16","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD PSP","PCI\VEN_1022&DEV_1B26","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2016","NotApplicableByBuild","NoProjectionCandidate","No(Build)","NotApplicable",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD PSP","PCI\VEN_1022&DEV_1B26","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2019","NotApplicableByBuild","NoProjectionCandidate","No(Build)","NotApplicable",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD PSP","PCI\VEN_1022&DEV_1B26","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2022","NotApplicableByBuild","NoProjectionCandidate","No(Build)","NotApplicable",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD PSP","PCI\VEN_1022&DEV_1B26","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD SMBUS","PCI\VEN_1022&DEV_790B","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2016","NotApplicableByBuild","NoProjectionCandidate","No(Build)","NotApplicable",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD SMBUS","PCI\VEN_1022&DEV_790B","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2019","NotApplicableByBuild","NoProjectionCandidate","No(Build)","NotApplicable",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD SMBUS","PCI\VEN_1022&DEV_790B","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2022","NotApplicableByBuild","NoProjectionCandidate","No(Build)","NotApplicable",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD SMBUS","PCI\VEN_1022&DEV_790B","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD SPI Controller","ACPI\AMDI0062","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2016","NotApplicableByBuild","NoProjectionCandidate","No(Build)","NotApplicable",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD SPI Controller","ACPI\AMDI0062","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2019","NotApplicableByBuild","NoProjectionCandidate","No(Build)","NotApplicable",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD SPI Controller","ACPI\AMDI0062","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2022","NotApplicableByBuild","NoProjectionCandidate","No(Build)","NotApplicable",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD SPI Controller","ACPI\AMDI0062","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD WPS PCC Driver","ACPI\PccIntAA","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2016","NotApplicableByBuild","NoProjectionCandidate","No(Build)","NotApplicable",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD WPS PCC Driver","ACPI\PccIntAA","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2019","NotApplicableByBuild","NoProjectionCandidate","No(Build)","NotApplicable",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD WPS PCC Driver","ACPI\PccIntAA","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2022","NotApplicableByBuild","NoProjectionCandidate","No(Build)","NotApplicable",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdinterface.inf","AMD WPS PCC Driver","ACPI\PccIntAA","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","AMDPCI64","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdiov.inf","AMD IOMMU Device","PCI\VEN_1002&DEV_5A23","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","NULL_DRIVER","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdiov.inf","AMD IOMMU Device","PCI\VEN_1002&DEV_5A23","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","NULL_DRIVER","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdiov.inf","AMD IOMMU Device","PCI\VEN_1002&DEV_5A23","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","NULL_DRIVER","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdiov.inf","AMD IOMMU Device","PCI\VEN_1002&DEV_5A23","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","NULL_DRIVER","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdiov.inf","AMD IOMMU Device","PCI\VEN_1022&DEV_13E1","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","NULL_DRIVER","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdiov.inf","AMD IOMMU Device","PCI\VEN_1022&DEV_13E1","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","NULL_DRIVER","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdiov.inf","AMD IOMMU Device","PCI\VEN_1022&DEV_13E1","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","NULL_DRIVER","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdiov.inf","AMD IOMMU Device","PCI\VEN_1022&DEV_13E1","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","NULL_DRIVER","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdiov.inf","AMD IOMMU Device","PCI\VEN_1022&DEV_1419","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","NULL_DRIVER","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdiov.inf","AMD IOMMU Device","PCI\VEN_1022&DEV_1419","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","NULL_DRIVER","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdiov.inf","AMD IOMMU Device","PCI\VEN_1022&DEV_1419","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","NULL_DRIVER","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdiov.inf","AMD IOMMU Device","PCI\VEN_1022&DEV_1419","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","NULL_DRIVER","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
