"ReleaseVersion","ArtifactRole","InfRelativePath","Server","StaticAssessment","CanonicalStaticAssessment","SelectedHardwareIdCount","AsPublishedHardwareIdCount","ProjectionHardwareIdCount","RuntimeCompatibility"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\ACPBus\WT64A\amdacpbusext\amdacpbusext.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","3","3","3","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\ACPBus\WT64A\amdacpbusext\amdacpbusext.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","3","3","3","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\ACPBus2\WT64A\amdacpbusext\amdacpbusext.inf","Windows Server 2016","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\ACPBus2\WT64A\amdacpbusext\amdacpbusext.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","3","3","3","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\ACPBus2\WT64A\amdacpbusext\amdacpbusext.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","3","3","3","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\ACPBus2\WT64A\amdacpbusext\amdacpbusext.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","3","3","3","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\HDABus\WT64A\amdhdaudbus.inf","Windows Server 2016","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\HDABus\WT64A\amdhdaudbus.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\HDABus\WT64A\amdhdaudbus.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\HDABus\WT64A\amdhdaudbus.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\HDMI\WT64A\AtihdWT6.inf","Windows Server 2016","NATIVE_CANDIDATE","NativeCandidate","8","8","8","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\HDMI\WT64A\AtihdWT6.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","8","8","8","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\HDMI\WT64A\AtihdWT6.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","8","8","8","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\HDMI\WT64A\AtihdWT6.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","8","8","8","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\I2STDM\WT64A\amdi2stdmafd.inf","Windows Server 2016","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\I2STDM\WT64A\amdi2stdmafd.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\I2STDM\WT64A\amdi2stdmafd.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\I2STDM\WT64A\amdi2stdmafd.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\SAFD\WT64A\amdsafd.inf","Windows Server 2016","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\SAFD\WT64A\amdsafd.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\SAFD\WT64A\amdsafd.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\SAFD\WT64A\amdsafd.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Display\WT6A_INF\u0417877.inf","Windows Server 2016","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Display\WT6A_INF\u0417877.inf","Windows Server 2019","PATCH_CANDIDATE","ProjectionCandidate","5046","0","5046","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Display\WT6A_INF\u0417877.inf","Windows Server 2022","PATCH_CANDIDATE","ProjectionCandidate","5046","0","5046","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Display\WT6A_INF\u0417877.inf","Windows Server 2025","PATCH_CANDIDATE","ProjectionCandidate","5046","0","5046","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Display\WT6A_INF\amdafd\amdafd.inf","Windows Server 2016","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Display\WT6A_INF\amdafd\amdafd.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Display\WT6A_INF\amdafd\amdafd.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Display\WT6A_INF\amdafd\amdafd.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Display\WT6A_INF\amdfdans\AMDFDANS.inf","Windows Server 2016","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Display\WT6A_INF\amdfdans\AMDFDANS.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Display\WT6A_INF\amdfdans\AMDFDANS.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Display\WT6A_INF\amdfdans\AMDFDANS.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Display\WT6A_INF\amdfendr\amdfendr.inf","Windows Server 2016","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Display\WT6A_INF\amdfendr\amdfendr.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Display\WT6A_INF\amdfendr\amdfendr.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Display\WT6A_INF\amdfendr\amdfendr.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Display\WT6A_INF\amdocl\amdocl.inf","Windows Server 2016","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Display\WT6A_INF\amdocl\amdocl.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Display\WT6A_INF\amdocl\amdocl.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Display\WT6A_INF\amdocl\amdocl.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Display\WT6A_INF\amdpcibridge\amdpcibridgeextension.inf","Windows Server 2016","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Display\WT6A_INF\amdpcibridge\amdpcibridgeextension.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Display\WT6A_INF\amdpcibridge\amdpcibridgeextension.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Display\WT6A_INF\amdpcibridge\amdpcibridgeextension.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Display\WT6A_INF\amdwin\amdwin-u0417877.inf","Windows Server 2016","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Display\WT6A_INF\amdwin\amdwin-u0417877.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Display\WT6A_INF\amdwin\amdwin-u0417877.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Display\WT6A_INF\amdwin\amdwin-u0417877.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Display\WT6A_INF\amdxe\amdxe.inf","Windows Server 2016","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Display\WT6A_INF\amdxe\amdxe.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Display\WT6A_INF\amdxe\amdxe.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Display\WT6A_INF\amdxe\amdxe.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\RadeonLED\WT64A\amdusbledfd.inf","Windows Server 2016","NATIVE_CANDIDATE","NativeCandidate","6","6","6","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\RadeonLED\WT64A\amdusbledfd.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","6","6","6","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\RadeonLED\WT64A\amdusbledfd.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","6","6","6","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\RadeonLED\WT64A\amdusbledfd.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","6","6","6","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\SBDrv\AMDUCSI\WT64A\amducsi.inf","Windows Server 2016","NATIVE_CANDIDATE","NativeCandidate","5","5","5","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\SBDrv\AMDUCSI\WT64A\amducsi.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","5","5","5","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\SBDrv\AMDUCSI\WT64A\amducsi.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","5","5","5","NotEstablished"
"25.8.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\SBDrv\AMDUCSI\WT64A\amducsi.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","5","5","5","NotEstablished"
"24.9.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-24.9.1-win10-win11-vega-polaris.exe_f5da5456d84c\Packages\Drivers\Audio\ACPAfd\WT64A\amdacpafd.inf","Windows Server 2016","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"24.9.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-24.9.1-win10-win11-vega-polaris.exe_f5da5456d84c\Packages\Drivers\Audio\ACPAfd\WT64A\amdacpafd.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","4","4","4","NotEstablished"
"24.9.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-24.9.1-win10-win11-vega-polaris.exe_f5da5456d84c\Packages\Drivers\Audio\ACPAfd\WT64A\amdacpafd.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","4","4","4","NotEstablished"
"24.9.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-24.9.1-win10-win11-vega-polaris.exe_f5da5456d84c\Packages\Drivers\Audio\ACPAfd\WT64A\amdacpafd.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","4","4","4","NotEstablished"
"24.9.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-24.9.1-win10-win11-vega-polaris.exe_f5da5456d84c\Packages\Drivers\Audio\ACPBtAfd\WT64A\amdacpbt.inf","Windows Server 2016","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"24.9.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-24.9.1-win10-win11-vega-polaris.exe_f5da5456d84c\Packages\Drivers\Audio\ACPBtAfd\WT64A\amdacpbt.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"24.9.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-24.9.1-win10-win11-vega-polaris.exe_f5da5456d84c\Packages\Drivers\Audio\ACPBtAfd\WT64A\amdacpbt.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"24.9.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-24.9.1-win10-win11-vega-polaris.exe_f5da5456d84c\Packages\Drivers\Audio\ACPBtAfd\WT64A\amdacpbt.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"24.9.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-24.9.1-win10-win11-vega-polaris.exe_f5da5456d84c\Packages\Drivers\Audio\ACPBus\WT64A\amdacpbus.inf","Windows Server 2016","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"24.9.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-24.9.1-win10-win11-vega-polaris.exe_f5da5456d84c\Packages\Drivers\Audio\ACPBus\WT64A\amdacpbus.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","7","7","7","NotEstablished"
"24.9.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-24.9.1-win10-win11-vega-polaris.exe_f5da5456d84c\Packages\Drivers\Audio\ACPBus\WT64A\amdacpbus.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","7","7","7","NotEstablished"
"24.9.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-24.9.1-win10-win11-vega-polaris.exe_f5da5456d84c\Packages\Drivers\Audio\ACPBus\WT64A\amdacpbus.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","7","7","7","NotEstablished"
"24.9.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-24.9.1-win10-win11-vega-polaris.exe_f5da5456d84c\Packages\Drivers\Audio\ACPBus\WT64A\amdacpbusext\amdacpbusext.inf","Windows Server 2016","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"24.9.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-24.9.1-win10-win11-vega-polaris.exe_f5da5456d84c\Packages\Drivers\Audio\ACPBus\WT64A\amdacpbusext\amdacpbusext.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","3","3","3","NotEstablished"
"24.9.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-24.9.1-win10-win11-vega-polaris.exe_f5da5456d84c\Packages\Drivers\Audio\ACPBus\WT64A\amdacpbusext\amdacpbusext.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","3","3","3","NotEstablished"
"24.9.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-24.9.1-win10-win11-vega-polaris.exe_f5da5456d84c\Packages\Drivers\Audio\ACPBus\WT64A\amdacpbusext\amdacpbusext.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","3","3","3","NotEstablished"
"24.9.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-24.9.1-win10-win11-vega-polaris.exe_f5da5456d84c\Packages\Drivers\Audio\ACPBus2\WT64A\amdacpbusext\amdacpbusext.inf","Windows Server 2016","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"24.9.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-24.9.1-win10-win11-vega-polaris.exe_f5da5456d84c\Packages\Drivers\Audio\ACPBus2\WT64A\amdacpbusext\amdacpbusext.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","3","3","3","NotEstablished"
"24.9.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-24.9.1-win10-win11-vega-polaris.exe_f5da5456d84c\Packages\Drivers\Audio\ACPBus2\WT64A\amdacpbusext\amdacpbusext.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","3","3","3","NotEstablished"
"24.9.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-24.9.1-win10-win11-vega-polaris.exe_f5da5456d84c\Packages\Drivers\Audio\ACPBus2\WT64A\amdacpbusext\amdacpbusext.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","3","3","3","NotEstablished"
"24.9.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-24.9.1-win10-win11-vega-polaris.exe_f5da5456d84c\Packages\Drivers\Audio\HDABus\WT64A\amdhdaudbus.inf","Windows Server 2016","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"24.9.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-24.9.1-win10-win11-vega-polaris.exe_f5da5456d84c\Packages\Drivers\Audio\HDABus\WT64A\amdhdaudbus.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"24.9.1","PolarisVega","d0_whql-amd-software-adrenalin-edition-24.9.1-win10-win11-vega-polaris.exe_f5da5456d84c\Packages\Drivers\Audio\HDABus\WT64A\amdhdaudbus.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
