"ReleaseVersion","ArtifactRole","DriverComponent","InfRelativePath","Server","BaseBuild","AsPublishedStatus","ProjectionStatus","StaticAssessment","CanonicalStaticAssessment","WdfScope","Confidence","RuntimeCompatibility","AsPublishedModelsSections","ProjectionModelsSections","AsPublishedHardwareIdCount","ProjectionHardwareIdCount","KMDFDeclared","KMDFDocumented","KMDFObserved","UMDFDeclared","ManifestMatchCount"
"26.5.2","PolarisVega","Display","d0_whql-amd-software-adrenalin-edition-26.5.2-win11-may-vega-polaris.exe_2e8755b69dde\Packages\Drivers\Display\WT6A_INF\amdfendr\amdfendr.inf","Windows Server 2025","26100","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMDFENDR_KM.NTAMD64.10.0...16299","AMDFENDR_KM.NTAMD64.10.0...16299","1","1","1.15","1.33","1.35","","0"
"26.5.2","PolarisVega","Display","d0_whql-amd-software-adrenalin-edition-26.5.2-win11-may-vega-polaris.exe_2e8755b69dde\Packages\Drivers\Display\WT6A_INF\amdocl\amdocl.inf","Windows Server 2016","14393","NotApplicableByBuild","NotApplicableByBuild","NOT_APPLICABLE","NotApplicable","InfWideConservative","STATIC_CANDIDATE","NotEstablished","","","0","0","","1.19","","","0"
"26.5.2","PolarisVega","Display","d0_whql-amd-software-adrenalin-edition-26.5.2-win11-may-vega-polaris.exe_2e8755b69dde\Packages\Drivers\Display\WT6A_INF\amdocl\amdocl.inf","Windows Server 2019","17763","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.Mfg.NTamd64.10.0...16299","AMD.Mfg.NTamd64.10.0...16299","1","1","","1.27","1.27","","0"
"26.5.2","PolarisVega","Display","d0_whql-amd-software-adrenalin-edition-26.5.2-win11-may-vega-polaris.exe_2e8755b69dde\Packages\Drivers\Display\WT6A_INF\amdocl\amdocl.inf","Windows Server 2022","20348","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.Mfg.NTamd64.10.0...16299","AMD.Mfg.NTamd64.10.0...16299","1","1","","1.33","","","0"
"26.5.2","PolarisVega","Display","d0_whql-amd-software-adrenalin-edition-26.5.2-win11-may-vega-polaris.exe_2e8755b69dde\Packages\Drivers\Display\WT6A_INF\amdocl\amdocl.inf","Windows Server 2025","26100","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.Mfg.NTamd64.10.0...16299","AMD.Mfg.NTamd64.10.0...16299","1","1","","1.33","1.35","","0"
"26.5.2","PolarisVega","Display","d0_whql-amd-software-adrenalin-edition-26.5.2-win11-may-vega-polaris.exe_2e8755b69dde\Packages\Drivers\Display\WT6A_INF\amdpcibridge\amdpcibridgeextension.inf","Windows Server 2016","14393","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","DeviceExtensions.NTamd64","DeviceExtensions.NTamd64","2","2","","1.19","","","0"
"26.5.2","PolarisVega","Display","d0_whql-amd-software-adrenalin-edition-26.5.2-win11-may-vega-polaris.exe_2e8755b69dde\Packages\Drivers\Display\WT6A_INF\amdpcibridge\amdpcibridgeextension.inf","Windows Server 2019","17763","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","DeviceExtensions.NTamd64","DeviceExtensions.NTamd64","2","2","","1.27","1.27","","0"
"26.5.2","PolarisVega","Display","d0_whql-amd-software-adrenalin-edition-26.5.2-win11-may-vega-polaris.exe_2e8755b69dde\Packages\Drivers\Display\WT6A_INF\amdpcibridge\amdpcibridgeextension.inf","Windows Server 2022","20348","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","DeviceExtensions.NTamd64","DeviceExtensions.NTamd64","2","2","","1.33","","","0"
"26.5.2","PolarisVega","Display","d0_whql-amd-software-adrenalin-edition-26.5.2-win11-may-vega-polaris.exe_2e8755b69dde\Packages\Drivers\Display\WT6A_INF\amdpcibridge\amdpcibridgeextension.inf","Windows Server 2025","26100","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","DeviceExtensions.NTamd64","DeviceExtensions.NTamd64","2","2","","1.33","1.35","","0"
"26.5.2","PolarisVega","Display","d0_whql-amd-software-adrenalin-edition-26.5.2-win11-may-vega-polaris.exe_2e8755b69dde\Packages\Drivers\Display\WT6A_INF\amdwin\amdwin-u0201039.inf","Windows Server 2016","14393","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.Mfg.NTamd64.10.0","AMD.Mfg.NTamd64.10.0","1","1","","1.19","","","0"
"26.5.2","PolarisVega","Display","d0_whql-amd-software-adrenalin-edition-26.5.2-win11-may-vega-polaris.exe_2e8755b69dde\Packages\Drivers\Display\WT6A_INF\amdwin\amdwin-u0201039.inf","Windows Server 2019","17763","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.Mfg.NTamd64.10.0","AMD.Mfg.NTamd64.10.0","1","1","","1.27","1.27","","0"
"26.5.2","PolarisVega","Display","d0_whql-amd-software-adrenalin-edition-26.5.2-win11-may-vega-polaris.exe_2e8755b69dde\Packages\Drivers\Display\WT6A_INF\amdwin\amdwin-u0201039.inf","Windows Server 2022","20348","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.Mfg.NTamd64.10.0","AMD.Mfg.NTamd64.10.0","1","1","","1.33","","","0"
"26.5.2","PolarisVega","Display","d0_whql-amd-software-adrenalin-edition-26.5.2-win11-may-vega-polaris.exe_2e8755b69dde\Packages\Drivers\Display\WT6A_INF\amdwin\amdwin-u0201039.inf","Windows Server 2025","26100","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.Mfg.NTamd64.10.0","AMD.Mfg.NTamd64.10.0","1","1","","1.33","1.35","","0"
"26.5.2","PolarisVega","Display","d0_whql-amd-software-adrenalin-edition-26.5.2-win11-may-vega-polaris.exe_2e8755b69dde\Packages\Drivers\Display\WT6A_INF\amdxe\amdxe.inf","Windows Server 2016","14393","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","Standard.NTamd64","Standard.NTamd64","1","1","1.15","1.19","","","0"
"26.5.2","PolarisVega","Display","d0_whql-amd-software-adrenalin-edition-26.5.2-win11-may-vega-polaris.exe_2e8755b69dde\Packages\Drivers\Display\WT6A_INF\amdxe\amdxe.inf","Windows Server 2019","17763","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","Standard.NTamd64","Standard.NTamd64","1","1","1.15","1.27","1.27","","0"
"26.5.2","PolarisVega","Display","d0_whql-amd-software-adrenalin-edition-26.5.2-win11-may-vega-polaris.exe_2e8755b69dde\Packages\Drivers\Display\WT6A_INF\amdxe\amdxe.inf","Windows Server 2022","20348","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","Standard.NTamd64","Standard.NTamd64","1","1","1.15","1.33","","","0"
"26.5.2","PolarisVega","Display","d0_whql-amd-software-adrenalin-edition-26.5.2-win11-may-vega-polaris.exe_2e8755b69dde\Packages\Drivers\Display\WT6A_INF\amdxe\amdxe.inf","Windows Server 2025","26100","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","Standard.NTamd64","Standard.NTamd64","1","1","1.15","1.33","1.35","","0"
"26.5.2","PolarisVega","RadeonLED","d0_whql-amd-software-adrenalin-edition-26.5.2-win11-may-vega-polaris.exe_2e8755b69dde\Packages\Drivers\RadeonLED\WT64A\amdusbledfd.inf","Windows Server 2016","14393","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD_USBLEDFD.NTamd64","AMD_USBLEDFD.NTamd64","6","6","","1.19","","","1"
"26.5.2","PolarisVega","RadeonLED","d0_whql-amd-software-adrenalin-edition-26.5.2-win11-may-vega-polaris.exe_2e8755b69dde\Packages\Drivers\RadeonLED\WT64A\amdusbledfd.inf","Windows Server 2019","17763","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD_USBLEDFD.NTamd64","AMD_USBLEDFD.NTamd64","6","6","","1.27","1.27","","1"
"26.5.2","PolarisVega","RadeonLED","d0_whql-amd-software-adrenalin-edition-26.5.2-win11-may-vega-polaris.exe_2e8755b69dde\Packages\Drivers\RadeonLED\WT64A\amdusbledfd.inf","Windows Server 2022","20348","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD_USBLEDFD.NTamd64","AMD_USBLEDFD.NTamd64","6","6","","1.33","","","1"
"26.5.2","PolarisVega","RadeonLED","d0_whql-amd-software-adrenalin-edition-26.5.2-win11-may-vega-polaris.exe_2e8755b69dde\Packages\Drivers\RadeonLED\WT64A\amdusbledfd.inf","Windows Server 2025","26100","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD_USBLEDFD.NTamd64","AMD_USBLEDFD.NTamd64","6","6","","1.33","1.35","","1"
"26.5.2","PolarisVega","SBDrv","d0_whql-amd-software-adrenalin-edition-26.5.2-win11-may-vega-polaris.exe_2e8755b69dde\Packages\Drivers\SBDrv\AMDUCSI\WT64A\amducsi.inf","Windows Server 2016","14393","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTamd64","AMD.NTamd64","5","5","1.15","1.19","","","1"
"26.5.2","PolarisVega","SBDrv","d0_whql-amd-software-adrenalin-edition-26.5.2-win11-may-vega-polaris.exe_2e8755b69dde\Packages\Drivers\SBDrv\AMDUCSI\WT64A\amducsi.inf","Windows Server 2019","17763","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTamd64","AMD.NTamd64","5","5","1.15","1.27","1.27","","1"
"26.5.2","PolarisVega","SBDrv","d0_whql-amd-software-adrenalin-edition-26.5.2-win11-may-vega-polaris.exe_2e8755b69dde\Packages\Drivers\SBDrv\AMDUCSI\WT64A\amducsi.inf","Windows Server 2022","20348","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTamd64","AMD.NTamd64","5","5","1.15","1.33","","","1"
"26.5.2","PolarisVega","SBDrv","d0_whql-amd-software-adrenalin-edition-26.5.2-win11-may-vega-polaris.exe_2e8755b69dde\Packages\Drivers\SBDrv\AMDUCSI\WT64A\amducsi.inf","Windows Server 2025","26100","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTamd64","AMD.NTamd64","5","5","1.15","1.33","1.35","","1"
"25.8.1","PolarisVega","Audio","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\ACPAfd\WT64A\amdacpafd.inf","Windows Server 2016","14393","NotApplicableByBuild","NotApplicableByBuild","NOT_APPLICABLE","NotApplicable","InfWideConservative","STATIC_CANDIDATE","NotEstablished","","","0","0","1.15","1.19","","","1"
"25.8.1","PolarisVega","Audio","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\ACPAfd\WT64A\amdacpafd.inf","Windows Server 2019","17763","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTAMD64.10.0...16299","AMD.NTAMD64.10.0...16299","4","4","1.15","1.27","1.27","","1"
"25.8.1","PolarisVega","Audio","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\ACPAfd\WT64A\amdacpafd.inf","Windows Server 2022","20348","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTAMD64.10.0...16299","AMD.NTAMD64.10.0...16299","4","4","1.15","1.33","","","1"
"25.8.1","PolarisVega","Audio","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\ACPAfd\WT64A\amdacpafd.inf","Windows Server 2025","26100","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTAMD64.10.0...16299","AMD.NTAMD64.10.0...16299","4","4","1.15","1.33","1.35","","1"
"25.8.1","PolarisVega","Audio","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\ACPBtAfd\WT64A\amdacpbt.inf","Windows Server 2016","14393","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTAMD64","AMD.NTAMD64","1","1","1.15","1.19","","","1"
"25.8.1","PolarisVega","Audio","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\ACPBtAfd\WT64A\amdacpbt.inf","Windows Server 2019","17763","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTAMD64","AMD.NTAMD64","1","1","1.15","1.27","1.27","","1"
"25.8.1","PolarisVega","Audio","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\ACPBtAfd\WT64A\amdacpbt.inf","Windows Server 2022","20348","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTAMD64","AMD.NTAMD64","1","1","1.15","1.33","","","1"
"25.8.1","PolarisVega","Audio","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\ACPBtAfd\WT64A\amdacpbt.inf","Windows Server 2025","26100","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTAMD64","AMD.NTAMD64","1","1","1.15","1.33","1.35","","1"
"25.8.1","PolarisVega","Audio","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\ACPBus\WT64A\amdacpbus.inf","Windows Server 2016","14393","NotApplicableByBuild","NotApplicableByBuild","NOT_APPLICABLE","NotApplicable","InfWideConservative","STATIC_CANDIDATE","NotEstablished","","","0","0","","1.19","","","1"
"25.8.1","PolarisVega","Audio","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\ACPBus\WT64A\amdacpbus.inf","Windows Server 2019","17763","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTamd64.10.0...16299","AMD.NTamd64.10.0...16299","7","7","","1.27","1.27","","1"
"25.8.1","PolarisVega","Audio","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\ACPBus\WT64A\amdacpbus.inf","Windows Server 2022","20348","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTamd64.10.0...16299","AMD.NTamd64.10.0...16299","7","7","","1.33","","","1"
"25.8.1","PolarisVega","Audio","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\ACPBus\WT64A\amdacpbus.inf","Windows Server 2025","26100","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTamd64.10.0...16299","AMD.NTamd64.10.0...16299","7","7","","1.33","1.35","","1"
"25.8.1","PolarisVega","Audio","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\ACPBus\WT64A\amdacpbusext\amdacpbusext.inf","Windows Server 2016","14393","NotApplicableByBuild","NotApplicableByBuild","NOT_APPLICABLE","NotApplicable","InfWideConservative","STATIC_CANDIDATE","NotEstablished","","","0","0","","1.19","","","0"
"25.8.1","PolarisVega","Audio","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\ACPBus\WT64A\amdacpbusext\amdacpbusext.inf","Windows Server 2019","17763","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTamd64.10.0...16299","AMD.NTamd64.10.0...16299","3","3","","1.27","1.27","","0"
"25.8.1","PolarisVega","Audio","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\ACPBus\WT64A\amdacpbusext\amdacpbusext.inf","Windows Server 2022","20348","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTamd64.10.0...16299","AMD.NTamd64.10.0...16299","3","3","","1.33","","","0"
"25.8.1","PolarisVega","Audio","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\ACPBus\WT64A\amdacpbusext\amdacpbusext.inf","Windows Server 2025","26100","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTamd64.10.0...16299","AMD.NTamd64.10.0...16299","3","3","","1.33","1.35","","0"
"25.8.1","PolarisVega","Audio","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\ACPBus2\WT64A\amdacpbusext\amdacpbusext.inf","Windows Server 2016","14393","NotApplicableByBuild","NotApplicableByBuild","NOT_APPLICABLE","NotApplicable","InfWideConservative","STATIC_CANDIDATE","NotEstablished","","","0","0","","1.19","","","0"
"25.8.1","PolarisVega","Audio","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\ACPBus2\WT64A\amdacpbusext\amdacpbusext.inf","Windows Server 2019","17763","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTamd64.10.0...16299","AMD.NTamd64.10.0...16299","3","3","","1.27","1.27","","0"
"25.8.1","PolarisVega","Audio","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\ACPBus2\WT64A\amdacpbusext\amdacpbusext.inf","Windows Server 2022","20348","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTamd64.10.0...16299","AMD.NTamd64.10.0...16299","3","3","","1.33","","","0"
"25.8.1","PolarisVega","Audio","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\ACPBus2\WT64A\amdacpbusext\amdacpbusext.inf","Windows Server 2025","26100","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTamd64.10.0...16299","AMD.NTamd64.10.0...16299","3","3","","1.33","1.35","","0"
"25.8.1","PolarisVega","Audio","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\HDABus\WT64A\amdhdaudbus.inf","Windows Server 2016","14393","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTAMD64","AMD.NTAMD64","1","1","1.15","1.19","","","1"
"25.8.1","PolarisVega","Audio","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\HDABus\WT64A\amdhdaudbus.inf","Windows Server 2019","17763","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTAMD64","AMD.NTAMD64","1","1","1.15","1.27","1.27","","1"
"25.8.1","PolarisVega","Audio","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\HDABus\WT64A\amdhdaudbus.inf","Windows Server 2022","20348","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTAMD64","AMD.NTAMD64","1","1","1.15","1.33","","","1"
"25.8.1","PolarisVega","Audio","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\HDABus\WT64A\amdhdaudbus.inf","Windows Server 2025","26100","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTAMD64","AMD.NTAMD64","1","1","1.15","1.33","1.35","","1"
"25.8.1","PolarisVega","Audio","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\HDMI\WT64A\AtihdWT6.inf","Windows Server 2016","14393","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTamd64.10.0;AMD.NTamd64.6.0;AMD.NTamd64.6.1;AMD.NTamd64.6.2;AMD.NTamd64.6.3","AMD.NTamd64.10.0;AMD.NTamd64.6.0;AMD.NTamd64.6.1;AMD.NTamd64.6.2;AMD.NTamd64.6.3","8","8","","1.19","","","1"
"25.8.1","PolarisVega","Audio","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\HDMI\WT64A\AtihdWT6.inf","Windows Server 2019","17763","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTamd64.10.0...16299","AMD.NTamd64.10.0...16299","8","8","","1.27","1.27","","1"
"25.8.1","PolarisVega","Audio","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\HDMI\WT64A\AtihdWT6.inf","Windows Server 2022","20348","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTamd64.10.0...16299","AMD.NTamd64.10.0...16299","8","8","","1.33","","","1"
"25.8.1","PolarisVega","Audio","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\HDMI\WT64A\AtihdWT6.inf","Windows Server 2025","26100","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTamd64.10.0...22621","AMD.NTamd64.10.0...22621","8","8","","1.33","1.35","","1"
"25.8.1","PolarisVega","Audio","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\I2STDM\WT64A\amdi2stdmafd.inf","Windows Server 2016","14393","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","Standard.NTamd64","Standard.NTamd64","1","1","1.15","1.19","","","1"
"25.8.1","PolarisVega","Audio","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\I2STDM\WT64A\amdi2stdmafd.inf","Windows Server 2019","17763","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","Standard.NTamd64","Standard.NTamd64","1","1","1.15","1.27","1.27","","1"
"25.8.1","PolarisVega","Audio","d0_whql-amd-software-adrenalin-edition-25.8.1-win10-win11-aug-vega-polaris.exe_398a8ae8ca69\Packages\Drivers\Audio\I2STDM\WT64A\amdi2stdmafd.inf","Windows Server 2022","20348","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","Standard.NTamd64","Standard.NTamd64","1","1","1.15","1.33","","","1"
